period,model,horizon_minutes,n_pairs,finite_score_coverage,mean_log_score,comparison_group,evaluation_error,density_evaluation,marginal,copula
training_2021_2023,MonotoneSpline_SurvivalGumbel,5,40000,1.0,8.298889233135542,log_price_density,,,MonotoneSpline,SurvivalGumbel
training_2021_2023,MonotoneSpline_SurvivalGumbel,60,40000,1.0,7.334363286237422,log_price_density,,,MonotoneSpline,SurvivalGumbel
training_2021_2023,MonotoneSpline_SurvivalGumbel,360,40000,1.0,6.598977609038161,log_price_density,,,MonotoneSpline,SurvivalGumbel
training_2021_2023,MonotoneSpline_SurvivalGumbel,1440,40000,1.0,6.569940529670304,log_price_density,,,MonotoneSpline,SurvivalGumbel
validation_2024,MonotoneSpline_SurvivalGumbel,5,40000,1.0,7.840720069328128,log_price_density,,,MonotoneSpline,SurvivalGumbel
validation_2024,MonotoneSpline_SurvivalGumbel,60,40000,1.0,6.117480911497499,log_price_density,,,MonotoneSpline,SurvivalGumbel
validation_2024,MonotoneSpline_SurvivalGumbel,360,40000,1.0,5.2569087730865505,log_price_density,,,MonotoneSpline,SurvivalGumbel
validation_2024,MonotoneSpline_SurvivalGumbel,1440,40000,1.0,5.218246187525989,log_price_density,,,MonotoneSpline,SurvivalGumbel
test_2025,MonotoneSpline_SurvivalGumbel,5,40000,1.0,7.990573871826314,log_price_density,,,MonotoneSpline,SurvivalGumbel
test_2025,MonotoneSpline_SurvivalGumbel,60,40000,1.0,6.318778870078158,log_price_density,,,MonotoneSpline,SurvivalGumbel
test_2025,MonotoneSpline_SurvivalGumbel,360,40000,1.0,5.630218011503247,log_price_density,,,MonotoneSpline,SurvivalGumbel
test_2025,MonotoneSpline_SurvivalGumbel,1440,40000,1.0,5.62190333896924,log_price_density,,,MonotoneSpline,SurvivalGumbel
training_2021_2023,MonotoneSpline_SurvivalGumbelMixed,5,40000,1.0,8.61698394137648,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
training_2021_2023,MonotoneSpline_SurvivalGumbelMixed,60,40000,1.0,8.402295721206237,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
training_2021_2023,MonotoneSpline_SurvivalGumbelMixed,360,40000,1.0,7.4742619572172275,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
training_2021_2023,MonotoneSpline_SurvivalGumbelMixed,1440,40000,1.0,6.570118350078136,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
validation_2024,MonotoneSpline_SurvivalGumbelMixed,5,40000,1.0,5.251522867772273,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
validation_2024,MonotoneSpline_SurvivalGumbelMixed,60,40000,1.0,5.069942739777247,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
validation_2024,MonotoneSpline_SurvivalGumbelMixed,360,40000,1.0,5.308932340230032,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
validation_2024,MonotoneSpline_SurvivalGumbelMixed,1440,40000,1.0,5.218259705615751,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
test_2025,MonotoneSpline_SurvivalGumbelMixed,5,40000,1.0,5.808250286533875,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
test_2025,MonotoneSpline_SurvivalGumbelMixed,60,40000,1.0,5.591500569525704,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
test_2025,MonotoneSpline_SurvivalGumbelMixed,360,40000,1.0,5.750842776864767,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
test_2025,MonotoneSpline_SurvivalGumbelMixed,1440,40000,1.0,5.6219228284957055,log_price_density,,,MonotoneSpline,SurvivalGumbelMixed
training_2021_2023,Normal_TwoScaleGaussian,5,40000,1.0,7.7007358464797795,log_price_density,,,Normal,TwoScaleGaussian
training_2021_2023,Normal_TwoScaleGaussian,60,40000,1.0,7.094758178769933,log_price_density,,,Normal,TwoScaleGaussian
training_2021_2023,Normal_TwoScaleGaussian,360,40000,1.0,6.556425441026611,log_price_density,,,Normal,TwoScaleGaussian
training_2021_2023,Normal_TwoScaleGaussian,1440,40000,1.0,6.084361650723314,log_price_density,,,Normal,TwoScaleGaussian
validation_2024,Normal_TwoScaleGaussian,5,40000,1.0,7.939380237023493,log_price_density,,,Normal,TwoScaleGaussian
validation_2024,Normal_TwoScaleGaussian,60,40000,1.0,7.3293895383935395,log_price_density,,,Normal,TwoScaleGaussian
validation_2024,Normal_TwoScaleGaussian,360,40000,1.0,6.735344743663796,log_price_density,,,Normal,TwoScaleGaussian
validation_2024,Normal_TwoScaleGaussian,1440,40000,1.0,6.281234189119277,log_price_density,,,Normal,TwoScaleGaussian
test_2025,Normal_TwoScaleGaussian,5,40000,1.0,7.980584669005286,log_price_density,,,Normal,TwoScaleGaussian
test_2025,Normal_TwoScaleGaussian,60,40000,1.0,7.456201717724686,log_price_density,,,Normal,TwoScaleGaussian
test_2025,Normal_TwoScaleGaussian,360,40000,1.0,6.8847633061572475,log_price_density,,,Normal,TwoScaleGaussian
test_2025,Normal_TwoScaleGaussian,1440,40000,1.0,6.394520587246913,log_price_density,,,Normal,TwoScaleGaussian
training_2021_2023,StudentT_TwoScaleGaussian,5,40000,1.0,8.014587192734044,log_price_density,,,StudentT,TwoScaleGaussian
training_2021_2023,StudentT_TwoScaleGaussian,60,40000,1.0,7.49518434784301,log_price_density,,,StudentT,TwoScaleGaussian
training_2021_2023,StudentT_TwoScaleGaussian,360,40000,1.0,7.002139560269694,log_price_density,,,StudentT,TwoScaleGaussian
training_2021_2023,StudentT_TwoScaleGaussian,1440,40000,1.0,6.59543479072722,log_price_density,,,StudentT,TwoScaleGaussian
validation_2024,StudentT_TwoScaleGaussian,5,40000,1.0,8.212356879622426,log_price_density,,,StudentT,TwoScaleGaussian
validation_2024,StudentT_TwoScaleGaussian,60,40000,1.0,7.479404865541453,log_price_density,,,StudentT,TwoScaleGaussian
validation_2024,StudentT_TwoScaleGaussian,360,40000,1.0,6.840720143359541,log_price_density,,,StudentT,TwoScaleGaussian
validation_2024,StudentT_TwoScaleGaussian,1440,40000,1.0,6.4265315226604205,log_price_density,,,StudentT,TwoScaleGaussian
test_2025,StudentT_TwoScaleGaussian,5,40000,1.0,8.441081847093546,log_price_density,,,StudentT,TwoScaleGaussian
test_2025,StudentT_TwoScaleGaussian,60,40000,1.0,7.869322225637749,log_price_density,,,StudentT,TwoScaleGaussian
test_2025,StudentT_TwoScaleGaussian,360,40000,1.0,7.271337377878384,log_price_density,,,StudentT,TwoScaleGaussian
test_2025,StudentT_TwoScaleGaussian,1440,40000,1.0,6.79997291992727,log_price_density,,,StudentT,TwoScaleGaussian
training_2021_2023,SkewStudentT_TwoScaleGaussian,5,40000,1.0,8.013129517222767,log_price_density,,,SkewStudentT,TwoScaleGaussian
training_2021_2023,SkewStudentT_TwoScaleGaussian,60,40000,1.0,7.493230850986566,log_price_density,,,SkewStudentT,TwoScaleGaussian
training_2021_2023,SkewStudentT_TwoScaleGaussian,360,40000,1.0,7.000176181386753,log_price_density,,,SkewStudentT,TwoScaleGaussian
training_2021_2023,SkewStudentT_TwoScaleGaussian,1440,40000,1.0,6.593929010061109,log_price_density,,,SkewStudentT,TwoScaleGaussian
validation_2024,SkewStudentT_TwoScaleGaussian,5,40000,1.0,8.207480665376274,log_price_density,,,SkewStudentT,TwoScaleGaussian
validation_2024,SkewStudentT_TwoScaleGaussian,60,40000,1.0,7.474990269109975,log_price_density,,,SkewStudentT,TwoScaleGaussian
validation_2024,SkewStudentT_TwoScaleGaussian,360,40000,1.0,6.836821875928328,log_price_density,,,SkewStudentT,TwoScaleGaussian
validation_2024,SkewStudentT_TwoScaleGaussian,1440,40000,1.0,6.424355311161025,log_price_density,,,SkewStudentT,TwoScaleGaussian
test_2025,SkewStudentT_TwoScaleGaussian,5,40000,1.0,8.436453401264357,log_price_density,,,SkewStudentT,TwoScaleGaussian
test_2025,SkewStudentT_TwoScaleGaussian,60,40000,1.0,7.865377782142142,log_price_density,,,SkewStudentT,TwoScaleGaussian
test_2025,SkewStudentT_TwoScaleGaussian,360,40000,1.0,7.2681519126663146,log_price_density,,,SkewStudentT,TwoScaleGaussian
test_2025,SkewStudentT_TwoScaleGaussian,1440,40000,1.0,6.7976441245532655,log_price_density,,,SkewStudentT,TwoScaleGaussian
training_2021_2023,GED_TwoScaleGaussian,5,40000,1.0,7.9710117163775065,log_price_density,,,GED,TwoScaleGaussian
training_2021_2023,GED_TwoScaleGaussian,60,40000,1.0,7.4587238934859545,log_price_density,,,GED,TwoScaleGaussian
training_2021_2023,GED_TwoScaleGaussian,360,40000,1.0,6.964489102984933,log_price_density,,,GED,TwoScaleGaussian
training_2021_2023,GED_TwoScaleGaussian,1440,40000,1.0,6.5651463498386935,log_price_density,,,GED,TwoScaleGaussian
validation_2024,GED_TwoScaleGaussian,5,40000,1.0,8.122141663821788,log_price_density,,,GED,TwoScaleGaussian
validation_2024,GED_TwoScaleGaussian,60,40000,1.0,7.409711083985094,log_price_density,,,GED,TwoScaleGaussian
validation_2024,GED_TwoScaleGaussian,360,40000,1.0,6.788829281123958,log_price_density,,,GED,TwoScaleGaussian
validation_2024,GED_TwoScaleGaussian,1440,40000,1.0,6.367981711992227,log_price_density,,,GED,TwoScaleGaussian
test_2025,GED_TwoScaleGaussian,5,40000,1.0,8.349189226891841,log_price_density,,,GED,TwoScaleGaussian
test_2025,GED_TwoScaleGaussian,60,40000,1.0,7.781012537852669,log_price_density,,,GED,TwoScaleGaussian
test_2025,GED_TwoScaleGaussian,360,40000,1.0,7.189373558036159,log_price_density,,,GED,TwoScaleGaussian
test_2025,GED_TwoScaleGaussian,1440,40000,1.0,6.719295090245386,log_price_density,,,GED,TwoScaleGaussian
training_2021_2023,MonotoneSpline_TwoScaleGaussian,5,40000,1.0,8.412353528952544,log_price_density,,,MonotoneSpline,TwoScaleGaussian
training_2021_2023,MonotoneSpline_TwoScaleGaussian,60,40000,1.0,7.925971755001052,log_price_density,,,MonotoneSpline,TwoScaleGaussian
training_2021_2023,MonotoneSpline_TwoScaleGaussian,360,40000,1.0,7.454140233993619,log_price_density,,,MonotoneSpline,TwoScaleGaussian
training_2021_2023,MonotoneSpline_TwoScaleGaussian,1440,40000,1.0,7.060564256594775,log_price_density,,,MonotoneSpline,TwoScaleGaussian
validation_2024,MonotoneSpline_TwoScaleGaussian,5,40000,1.0,7.452078336635875,log_price_density,,,MonotoneSpline,TwoScaleGaussian
validation_2024,MonotoneSpline_TwoScaleGaussian,60,40000,1.0,6.745582579295375,log_price_density,,,MonotoneSpline,TwoScaleGaussian
validation_2024,MonotoneSpline_TwoScaleGaussian,360,40000,1.0,6.140622030805692,log_price_density,,,MonotoneSpline,TwoScaleGaussian
validation_2024,MonotoneSpline_TwoScaleGaussian,1440,40000,1.0,5.735470273631117,log_price_density,,,MonotoneSpline,TwoScaleGaussian
test_2025,MonotoneSpline_TwoScaleGaussian,5,40000,1.0,7.6130176755615695,log_price_density,,,MonotoneSpline,TwoScaleGaussian
test_2025,MonotoneSpline_TwoScaleGaussian,60,40000,1.0,7.068305991660703,log_price_density,,,MonotoneSpline,TwoScaleGaussian
test_2025,MonotoneSpline_TwoScaleGaussian,360,40000,1.0,6.507356610759952,log_price_density,,,MonotoneSpline,TwoScaleGaussian
test_2025,MonotoneSpline_TwoScaleGaussian,1440,40000,1.0,6.056064350464515,log_price_density,,,MonotoneSpline,TwoScaleGaussian
training_2021_2023,Normal_TwoScaleMixed,5,40000,1.0,7.7596489720270325,log_price_density,,,Normal,TwoScaleMixed
training_2021_2023,Normal_TwoScaleMixed,60,40000,1.0,7.257938772360847,log_price_density,,,Normal,TwoScaleMixed
training_2021_2023,Normal_TwoScaleMixed,360,40000,1.0,6.759737792298782,log_price_density,,,Normal,TwoScaleMixed
training_2021_2023,Normal_TwoScaleMixed,1440,40000,1.0,6.1724352941762355,log_price_density,,,Normal,TwoScaleMixed
validation_2024,Normal_TwoScaleMixed,5,40000,1.0,7.990298586262892,log_price_density,,,Normal,TwoScaleMixed
validation_2024,Normal_TwoScaleMixed,60,40000,1.0,7.438109455372352,log_price_density,,,Normal,TwoScaleMixed
validation_2024,Normal_TwoScaleMixed,360,40000,1.0,6.8329291487127515,log_price_density,,,Normal,TwoScaleMixed
validation_2024,Normal_TwoScaleMixed,1440,40000,1.0,6.293540423045519,log_price_density,,,Normal,TwoScaleMixed
test_2025,Normal_TwoScaleMixed,5,40000,1.0,8.027724565272981,log_price_density,,,Normal,TwoScaleMixed
test_2025,Normal_TwoScaleMixed,60,40000,1.0,7.615540478558922,log_price_density,,,Normal,TwoScaleMixed
test_2025,Normal_TwoScaleMixed,360,40000,1.0,7.08916248275866,log_price_density,,,Normal,TwoScaleMixed
test_2025,Normal_TwoScaleMixed,1440,40000,1.0,6.47618675180756,log_price_density,,,Normal,TwoScaleMixed
training_2021_2023,StudentT_TwoScaleMixed,5,40000,1.0,8.048462094796092,log_price_density,,,StudentT,TwoScaleMixed
training_2021_2023,StudentT_TwoScaleMixed,60,40000,1.0,7.604862453780489,log_price_density,,,StudentT,TwoScaleMixed
training_2021_2023,StudentT_TwoScaleMixed,360,40000,1.0,7.128743914111109,log_price_density,,,StudentT,TwoScaleMixed
training_2021_2023,StudentT_TwoScaleMixed,1440,40000,1.0,6.635981108489624,log_price_density,,,StudentT,TwoScaleMixed
validation_2024,StudentT_TwoScaleMixed,5,40000,1.0,8.260788548668284,log_price_density,,,StudentT,TwoScaleMixed
validation_2024,StudentT_TwoScaleMixed,60,40000,1.0,7.5501284743953265,log_price_density,,,StudentT,TwoScaleMixed
validation_2024,StudentT_TwoScaleMixed,360,40000,1.0,6.88290505407318,log_price_density,,,StudentT,TwoScaleMixed
validation_2024,StudentT_TwoScaleMixed,1440,40000,1.0,6.405457056474075,log_price_density,,,StudentT,TwoScaleMixed
test_2025,StudentT_TwoScaleMixed,5,40000,1.0,8.479590817821942,log_price_density,,,StudentT,TwoScaleMixed
test_2025,StudentT_TwoScaleMixed,60,40000,1.0,7.961630387375805,log_price_density,,,StudentT,TwoScaleMixed
test_2025,StudentT_TwoScaleMixed,360,40000,1.0,7.380234350284597,log_price_density,,,StudentT,TwoScaleMixed
test_2025,StudentT_TwoScaleMixed,1440,40000,1.0,6.821888382879863,log_price_density,,,StudentT,TwoScaleMixed
training_2021_2023,SkewStudentT_TwoScaleMixed,5,40000,1.0,8.046937876878214,log_price_density,,,SkewStudentT,TwoScaleMixed
training_2021_2023,SkewStudentT_TwoScaleMixed,60,40000,1.0,7.603403614277555,log_price_density,,,SkewStudentT,TwoScaleMixed
training_2021_2023,SkewStudentT_TwoScaleMixed,360,40000,1.0,7.127274287838195,log_price_density,,,SkewStudentT,TwoScaleMixed
training_2021_2023,SkewStudentT_TwoScaleMixed,1440,40000,1.0,6.634344426971524,log_price_density,,,SkewStudentT,TwoScaleMixed
validation_2024,SkewStudentT_TwoScaleMixed,5,40000,1.0,8.255973081152117,log_price_density,,,SkewStudentT,TwoScaleMixed
validation_2024,SkewStudentT_TwoScaleMixed,60,40000,1.0,7.54663979000955,log_price_density,,,SkewStudentT,TwoScaleMixed
validation_2024,SkewStudentT_TwoScaleMixed,360,40000,1.0,6.88113138804128,log_price_density,,,SkewStudentT,TwoScaleMixed
validation_2024,SkewStudentT_TwoScaleMixed,1440,40000,1.0,6.40452747983654,log_price_density,,,SkewStudentT,TwoScaleMixed
test_2025,SkewStudentT_TwoScaleMixed,5,40000,1.0,8.474997804571423,log_price_density,,,SkewStudentT,TwoScaleMixed
test_2025,SkewStudentT_TwoScaleMixed,60,40000,1.0,7.958127301980877,log_price_density,,,SkewStudentT,TwoScaleMixed
test_2025,SkewStudentT_TwoScaleMixed,360,40000,1.0,7.378162702843245,log_price_density,,,SkewStudentT,TwoScaleMixed
test_2025,SkewStudentT_TwoScaleMixed,1440,40000,1.0,6.820592363494293,log_price_density,,,SkewStudentT,TwoScaleMixed
training_2021_2023,GED_TwoScaleMixed,5,40000,1.0,8.00803860898305,log_price_density,,,GED,TwoScaleMixed
training_2021_2023,GED_TwoScaleMixed,60,40000,1.0,7.572473445275932,log_price_density,,,GED,TwoScaleMixed
training_2021_2023,GED_TwoScaleMixed,360,40000,1.0,7.094076298732043,log_price_density,,,GED,TwoScaleMixed
training_2021_2023,GED_TwoScaleMixed,1440,40000,1.0,6.606931034367663,log_price_density,,,GED,TwoScaleMixed
validation_2024,GED_TwoScaleMixed,5,40000,1.0,8.171352054070256,log_price_density,,,GED,TwoScaleMixed
validation_2024,GED_TwoScaleMixed,60,40000,1.0,7.49806778816269,log_price_density,,,GED,TwoScaleMixed
validation_2024,GED_TwoScaleMixed,360,40000,1.0,6.866013729366148,log_price_density,,,GED,TwoScaleMixed
validation_2024,GED_TwoScaleMixed,1440,40000,1.0,6.36345379003024,log_price_density,,,GED,TwoScaleMixed
test_2025,GED_TwoScaleMixed,5,40000,1.0,8.38828651834497,log_price_density,,,GED,TwoScaleMixed
test_2025,GED_TwoScaleMixed,60,40000,1.0,7.879746785880087,log_price_density,,,GED,TwoScaleMixed
test_2025,GED_TwoScaleMixed,360,40000,1.0,7.313141699046982,log_price_density,,,GED,TwoScaleMixed
test_2025,GED_TwoScaleMixed,1440,40000,1.0,6.747398001753583,log_price_density,,,GED,TwoScaleMixed
training_2021_2023,MonotoneSpline_TwoScaleMixed,5,40000,1.0,8.443114141424058,log_price_density,,,MonotoneSpline,TwoScaleMixed
training_2021_2023,MonotoneSpline_TwoScaleMixed,60,40000,1.0,8.022189100966024,log_price_density,,,MonotoneSpline,TwoScaleMixed
training_2021_2023,MonotoneSpline_TwoScaleMixed,360,40000,1.0,7.564977150296766,log_price_density,,,MonotoneSpline,TwoScaleMixed
training_2021_2023,MonotoneSpline_TwoScaleMixed,1440,40000,1.0,7.094364676506751,log_price_density,,,MonotoneSpline,TwoScaleMixed
validation_2024,MonotoneSpline_TwoScaleMixed,5,40000,1.0,7.49694225676333,log_price_density,,,MonotoneSpline,TwoScaleMixed
validation_2024,MonotoneSpline_TwoScaleMixed,60,40000,1.0,6.813154777373793,log_price_density,,,MonotoneSpline,TwoScaleMixed
validation_2024,MonotoneSpline_TwoScaleMixed,360,40000,1.0,6.194032977536616,log_price_density,,,MonotoneSpline,TwoScaleMixed
validation_2024,MonotoneSpline_TwoScaleMixed,1440,40000,1.0,5.720987480047255,log_price_density,,,MonotoneSpline,TwoScaleMixed
test_2025,MonotoneSpline_TwoScaleMixed,5,40000,1.0,7.644107107427013,log_price_density,,,MonotoneSpline,TwoScaleMixed
test_2025,MonotoneSpline_TwoScaleMixed,60,40000,1.0,7.141672325325757,log_price_density,,,MonotoneSpline,TwoScaleMixed
test_2025,MonotoneSpline_TwoScaleMixed,360,40000,1.0,6.602815168522252,log_price_density,,,MonotoneSpline,TwoScaleMixed
test_2025,MonotoneSpline_TwoScaleMixed,1440,40000,1.0,6.0775709118179595,log_price_density,,,MonotoneSpline,TwoScaleMixed
training_2021_2023,GaussianGammaStationary,5,40000,1.0,6.96474468908881,amplitude_only,,,,
validation_2024,GaussianGammaStationary,5,40000,1.0,6.550973447610919,amplitude_only,,,,
test_2025,GaussianGammaStationary,5,40000,1.0,6.984406841916137,amplitude_only,,,,
